UMAP_1,UMAP_2
3.4551394,5.3356886
3.2839181,7.2313066
2.521299,5.451074
2.4956555,4.792949
2.9459043,6.5480523
3.060574,6.6506658
3.5652118,4.9400625
-1.0202622,9.815348
1.2307897,6.5139127
6.5811734,9.887472
2.0252352,6.8490963
6.974643,9.087513
1.9349455,7.332865
7.1010876,9.055911
5.0680747,3.5811815
2.4490457,5.3862467
2.5281107,5.346642
1.715544,4.569136
2.916244,4.834683
-2.3034425,9.00583
1.0996336,7.176035
-0.08576245,6.4489098
2.5261376,8.025228
0.066401176,8.978365
2.2452052,6.2425385
-0.9843268,9.781757
2.7416356,5.639939
1.7107388,7.3142447
2.154798,5.3997355
4.048296,7.4324126
4.627232,6.620976
3.3136923,7.0388026
4.0110955,7.3613634
3.4037423,8.969084
1.8557304,6.8663077
4.7034535,7.387888
2.9805608,7.1699452
2.4660335,5.0344973
-2.38342,9.742063
8.908386,9.122228
3.1938126,6.4749994
3.8758967,5.132301
0.97220075,7.2059984
2.5424144,6.082299
1.9736295,4.8404007
4.4017086,7.3281817
2.5035439,6.041875
1.6253858,6.938623
1.5669734,6.823993
4.145554,8.176602
1.2666733,7.26049
2.71821,5.0801888
6.3379626,7.532452
7.025578,8.769017
3.7926347,5.2905755
3.523612,6.715396
2.3405776,5.149885
2.2241707,5.075719
2.7789936,8.31978
2.5356238,6.3949647
5.5021176,2.98771
0.8375345,7.2578473
2.9688282,5.4746976
2.9399939,5.4110646
2.5470502,4.915874
7.276095,8.870526
0.8138887,7.541637
2.216855,3.6326406
2.6681201,5.9222665
1.4848931,7.4827943
2.44781,6.005472
2.270542,5.479352
3.1866276,5.8487215
2.6645005,5.171214
1.2769531,6.746911
1.6993679,7.405503
2.6077635,4.7624083
8.941322,9.183206
1.7039111,5.2179537
4.809785,7.9623346
3.0004814,5.3344464
3.0091777,5.0289817
3.1844697,7.557411
2.8960927,5.705806
2.8051467,5.5383887
2.6368551,7.1696024
8.763096,9.488979
2.8414843,5.562113
2.3965044,7.0192223
2.6342573,5.177598
1.5120552,7.366069
3.2938595,5.863274
2.6372097,4.9267707
1.0016998,7.152978
