UMAP_1,UMAP_2
-1.8841969,8.803731
-1.1204687,9.271479
2.7172048,5.9302073
4.698535,6.52673
5.206765,8.013809
5.3343925,4.6002617
5.526188,2.9299006
5.2732124,7.9864035
5.1592426,7.896852
5.34028,8.07009
7.3689055,9.073142
3.6077664,5.622767
-1.2637877,6.6716137
1.4238799,5.3027086
2.8962834,7.260734
3.0299628,7.4575233
-0.63693994,3.230387
2.946947,8.250838
3.8501062,7.214927
4.5228024,7.029844
-1.4791658,6.4542503
1.9064606,5.0749197
4.550472,5.8391623
4.393353,5.412272
4.6345496,3.7574105
6.2708445,6.1682334
1.0910132,6.851677
3.0515091,4.99463
1.0291505,6.8890367
-1.0380799,6.8598337
0.5823985,6.7456007
0.12126204,6.920267
-0.2688448,6.502016
2.7464864,4.9427147
-1.8863686,8.878647
2.4144661,3.06114
1.4234308,6.3975406
3.3775742,7.777333
6.155111,6.017371
1.8504704,4.38612
2.1962743,7.9065957
8.798096,5.1969867
8.752193,5.1963134
8.748972,5.2092886
8.702628,5.209556
3.0421605,4.2041554
2.2372935,7.575172
-0.37710476,9.592069
7.587221,4.7583046
-1.0063666,9.849196
-0.65233195,9.74177
7.5677977,4.77723
4.2688,4.3368134
-0.72926044,9.700432
-0.8700721,9.757388
-0.7485007,9.726331
-0.63689506,9.6685505
5.485275,2.973642
3.8333955,8.329325
4.0267797,7.7341714
0.21378045,7.4714727
6.5270376,7.1733084
0.043176804,7.3378534
-0.6871432,9.412678
-1.3312659,6.583729
-1.016023,9.823397
3.235889,5.6636972
4.2250853,6.7323937
2.9641953,5.6451397
2.746452,7.4373665
3.9118369,5.182035
1.5633656,6.9481387
3.087623,5.188902
7.6313596,4.715017
-2.113849,8.954967
4.8415136,3.9210682
3.4547098,5.1569786
6.13822,5.1052604
2.961927,4.903318
3.0494502,5.7309976
4.1403723,4.1600537
4.2976766,5.807673
2.554943,5.157286
4.497448,6.0615616
3.6943,6.3103666
5.493783,4.700931
4.404825,6.662846
5.8099623,6.057632
1.866685,6.602356
6.1395345,5.561557
5.1609197,5.8581467
4.7098985,6.7007546
2.6200008,6.870145
3.7199342,3.1522088
2.8705165,5.565968
6.367255,5.6384196
4.4374857,5.4767513
4.7954974,5.4039893
6.8804245,5.3364086
4.2642612,4.347621
4.473118,5.7417216
3.1735222,4.766898
5.172298,3.513403
4.3998976,4.5474644
2.978367,7.9908805
2.0157602,7.6912293
1.2253559,7.7349563
5.2135515,3.482463
5.191857,3.5260959
4.7462015,3.809263
5.481416,3.000745
4.2282333,4.1743793
4.558989,4.6229963
4.6149635,4.0155087
5.083453,3.5771303
-2.375364,9.691037
5.1767983,3.4290047
3.0169795,4.322713
-2.341795,9.679271
-0.8372179,3.0632524
5.1325684,3.3986478
4.957352,3.6395447
5.944747,4.6921477
4.8286266,4.5948753
2.3303921,3.0645661
3.8355513,4.7601314
4.581852,4.0649533
5.037175,5.4750166
5.1760807,4.5284266
-2.41396,9.72915
4.524074,4.00844
4.5785623,3.799864
2.8455336,5.3086653
6.5791574,5.710196
4.7614436,6.8555675
2.2288144,7.209847
4.421294,6.675479
4.0061116,4.0053315
-0.91609645,9.613074
3.1425683,4.078963
1.9015651,7.95257
2.0903966,7.8692822
2.0389569,5.5895686
4.5991383,5.927089
4.8536243,7.945785
4.765338,8.027684
2.825217,5.184609
4.6956606,5.484557
4.200206,5.2473354
-2.395204,9.79307
4.2369504,5.8618746
6.815539,5.0535913
8.810926,5.153432
8.76178,5.15833
1.1394254,6.908291
7.1593127,5.3620963
5.3260655,4.5395384
-1.3418595,6.5868692
5.2021313,3.5000148
1.1746517,7.054793
4.6878037,6.4209714
4.467176,3.709246
5.394827,3.0519798
-1.7352589,9.811076
3.4175634,7.4561806
2.364869,5.783706
-1.3905001,8.337804
4.020523,5.776978
1.1228627,6.912862
2.4960792,4.8032985
6.5861626,5.1527047
3.2972531,7.0155907
2.5584676,4.642068
7.210822,8.621178
3.5299044,6.867763
4.9603615,3.671637
6.098218,5.9774446
7.60082,4.7456737
9.168714,7.481713
5.2326417,4.593141
2.1920388,4.81714
1.1855886,7.369065
2.55069,6.7264132
8.6923065,5.196193
4.9687476,5.8325663
5.234329,7.970217
3.1554644,5.9392543
2.2796545,3.0628016
3.7249475,3.1359477
2.0165544,7.9327416
8.759606,5.079836
4.87355,4.6164126
1.6508269,5.081977
4.9184237,3.6453438
-1.4547983,8.5836315
2.3992512,7.8614116
-1.9115272,9.086223
-1.1483376,6.7556057
6.283095,5.6060004
2.1032884,3.6507838
2.0474443,5.6280766
3.1544833,5.5920057
2.6936555,4.6709695
0.35691893,7.5466533
6.190573,6.1269374
4.47107,6.1243258
4.76299,3.3605356
-1.021501,9.464466
2.3899717,4.715764
2.6132514,4.590853
-1.0680691,9.78876
-0.8762162,9.859296
5.204973,3.5004945
5.2445793,5.2328606
-0.70828664,9.446785
2.7037416,5.042986
5.8849754,5.3275213
1.1795737,7.037648
3.1452594,5.203468
4.5686684,3.611646
4.5349545,5.1499667
3.5462577,4.3212
8.827773,9.442624
4.0875874,5.6107044
1.9707602,6.791665
1.8670774,8.56531
1.331026,7.377465
4.616902,3.7855463
-1.8408736,9.814939
6.8784566,9.322717
3.7980611,6.2900167
-0.00054597395,7.7257085
1.3947506,6.8370433
2.8764074,6.8204823
3.721565,6.058887
-0.53136975,9.607081
3.5077064,6.872395
5.2508717,4.5471373
3.899287,5.206149
3.0968127,7.046797
5.0521317,6.6939287
0.17279512,7.5935054
3.9313328,5.2037473
6.6180925,5.1854706
1.2556745,7.7194266
2.0470297,5.582238
-0.85425603,9.688889
5.1621537,5.873619
6.8445597,5.1366515
1.5434314,6.334839
-1.8336948,8.772141
3.8209178,5.344216
6.4292,8.095952
-1.4144533,6.5205445
2.4143522,3.099227
3.8551579,5.299054
2.0985487,6.682936
2.4377527,4.715556
2.0354836,5.6402307
