UMAP_1,UMAP_2
-1.0218507,5.3480763
1.6852713,8.773314
0.04688096,6.0702696
2.536476,8.399701
1.0961648,7.6669846
1.2930276,6.853753
3.5058103,5.7079124
1.1447934,8.386706
-2.267871,9.368639
-0.81220233,5.6329365
4.991679,6.732814
-0.1557062,6.114823
-2.2282233,8.486757
0.7849807,7.473931
1.5337814,5.4291716
-2.3728268,9.384715
-2.2959485,9.408006
3.0054939,4.6500573
-2.23865,9.447458
2.6500707,11.026377
-0.49848232,5.6176143
0.92902845,7.011049
0.47391015,7.3725696
0.71274513,7.1665087
-1.1363448,5.3163977
1.5634028,3.8284853
-2.395435,8.975352
7.8908505,4.283821
0.35222438,6.764716
-0.53761715,6.410029
1.2784638,7.448428
1.0717758,6.575198
1.0169106,7.825543
-2.4670722,9.163879
0.24791531,7.50004
-0.24427257,6.1627827
5.2979984,6.9403057
0.3908884,5.379646
-0.4711514,5.597072
4.814339,6.074109
0.5710215,6.4802103
-2.5635402,9.298619
1.9868323,9.03794
1.6528168,7.9998775
1.5700741,5.092786
0.74029094,6.7581105
2.732953,4.212245
0.43882036,8.607226
1.0286922,7.467814
1.6966614,6.2129483
1.4345189,6.1398497
1.587669,8.626879
1.4607655,6.9854846
7.8933315,3.967241
2.3959138,8.948286
0.9880959,8.270363
4.0216146,6.5940256
-2.4524164,9.008068
0.77833027,7.9166718
-2.5112145,9.375402
1.1766815,5.462527
1.3202338,5.7439632
5.548094,6.3198867
0.11588416,6.064213
2.0663054,9.695928
0.7732025,7.120412
-1.5403792,9.003558
0.46239835,7.391765
-2.4765704,9.332267
-1.5189987,5.2384133
-0.26087123,6.095726
3.9839013,5.6744156
-0.9487898,5.374763
-2.6391013,9.28141
2.403222,8.308323
0.6130617,6.0759993
-2.3901267,9.295462
3.3761547,3.9987803
0.81474733,7.642219
-0.3417578,7.4969378
-2.456585,9.176801
-0.11635086,8.049999
1.2635736,7.6237707
7.9305515,3.9977083
1.8670636,9.17715
1.6804512,7.169165
4.009297,6.304925
1.3619385,6.3788986
0.28844887,6.159579
1.5462137,6.483631
2.1939147,6.643469
1.0985525,7.191819
-2.4160569,9.268444
1.1274955,7.6763754
6.308616,6.1239543
1.4835403,8.161855
6.205832,5.4692354
4.678087,6.7059474
6.1937823,5.4304514
0.25394872,3.8533177
0.7223796,7.245669
1.1344364,6.6926217
-0.63731223,7.3424606
-0.52386934,5.7596045
-0.31211713,6.21746
1.5264214,8.83698
1.0225608,10.357287
2.0567968,7.703312
1.0133425,7.9546595
3.3820834,3.6488616
-1.8459203,8.962022
1.2446647,6.1755986
-0.867101,5.668022
0.89185196,6.5252347
2.1537158,6.11662
2.4783244,5.3865333
1.947769,5.3785825
1.456902,4.880058
4.572846,7.5328417
1.7688714,8.031968
-0.016845763,5.2765536
1.7305119,6.6223307
-0.27327144,5.771001
-0.3950938,6.8438926
7.6987567,3.8235912
3.1158981,4.7190785
1.9622811,6.4176702
1.701401,8.766589
1.1003325,7.8705454
-0.26263794,7.241873
-1.106639,5.315568
1.4050984,6.624408
2.094289,8.10942
1.4569615,6.5971866
3.3831418,3.963238
1.6367676,8.978653
0.45632267,6.267708
4.3555098,5.12806
1.7592995,4.5592337
2.3612232,7.8450985
2.1062074,5.543477
0.44491377,7.126415
0.5273936,6.563251
2.409522,7.866564
0.0011905264,4.5960984
-0.38541153,4.1894245
1.76015,9.557803
0.36844677,5.456936
1.489112,5.398685
0.49257606,6.5891547
6.04263,5.954199
1.4369283,9.101548
1.5513812,7.5607567
0.9513382,6.307477
1.7256199,8.90739
1.4243745,6.6472063
0.45521626,6.7590404
1.5965935,5.063829
0.058220066,5.6633873
1.0488927,7.5781565
1.45336,8.184796
-0.073293276,5.7737103
7.8333173,3.6699593
1.2816528,5.992657
4.8004227,5.167875
1.2104266,6.2753873
0.7607214,5.482304
2.6641402,7.508172
1.1296498,6.133816
1.1785945,5.3532667
1.7073737,8.426853
7.9359283,4.2495103
-0.42431837,5.6118636
0.63622934,6.9435115
0.74644685,6.071441
1.8447049,6.8341293
1.5948458,5.2614136
0.25527963,5.940867
1.2161702,8.289756
