UMAP_1,UMAP_2
4.9609776,5.9992085
0.7455427,6.11215
-0.10381821,6.1116157
1.3630304,6.971917
-0.05855048,9.127859
-1.5140166,5.085145
1.3002461,10.343906
0.44747072,6.6164
-0.21653993,6.8747373
1.8200449,8.381079
4.4762344,7.192133
1.8981417,5.9751267
-0.12794217,6.5579166
4.1511626,7.8482227
1.9555284,7.839476
3.5964592,8.925327
2.0792294,6.982473
1.9968297,6.765418
5.022578,6.5721254
1.828125,6.020098
0.95423645,5.7778335
0.67453,6.875689
6.95415,4.3279767
1.3519905,2.632908
0.5935166,6.3810987
0.66652274,7.8980002
0.7975544,5.9494786
0.84695256,6.8798323
-2.4658556,9.01658
4.3820796,6.3627124
1.161662,7.222997
1.757516,8.057013
1.3157434,7.496926
2.3635347,5.122073
2.3373103,7.1553874
1.2897084,6.708904
0.86476046,7.3473973
1.3107076,7.749078
2.9440408,4.3619704
0.4419226,6.521992
1.7537221,5.404152
-0.2020203,5.837611
0.30737433,6.0810204
1.3195924,7.692206
0.37246987,6.702949
0.93801516,5.968946
-1.4178113,5.1761804
-1.4770283,5.1261353
-1.4876984,8.248773
0.4681714,7.831537
-0.3066856,6.245836
1.5667351,5.9904923
-2.4116418,9.030341
1.9675204,4.917267
1.1124129,7.0867825
-1.6002414,8.360439
7.0746684,3.5711367
-0.27748886,6.360273
0.30736452,7.536222
0.49815488,7.123894
1.8811357,9.045884
-1.5047504,8.369022
1.7940968,8.004303
1.6421145,4.6945124
0.5344372,8.0613
0.32812962,5.40753
-2.5210123,9.009651
-1.5706408,5.2652073
0.48947948,7.9906683
1.4150075,7.3180714
2.1074278,4.7281094
2.2800512,4.952019
6.2509604,4.742753
2.2853494,5.1068196
1.8463126,5.3940167
0.20240006,6.273245
0.8516216,5.7674875
-2.3891897,8.948244
0.1514806,5.336648
1.4749169,2.6683471
1.7420621,4.8668356
1.2689611,9.038452
1.2456368,7.874943
-2.5375547,9.344568
1.1155851,7.243321
-1.418762,5.2113066
6.2392735,5.1455507
1.4203799,2.5642736
1.5334817,2.847817
1.6267067,5.2527275
2.587882,3.5927508
4.8956637,4.07854
0.44989362,4.304153
4.0258985,2.4626255
4.9515924,6.3659916
0.59413767,4.290551
-1.2044861,8.076094
0.5839971,7.93561
5.4815965,5.695747
4.147043,6.2713413
2.4525406,6.1217713
1.1641464,7.371511
0.24755861,7.585332
-1.6233362,8.056896
0.05317972,5.0607176
2.3018355,4.20595
-0.69200706,5.56709
-2.4389777,8.9599495
-0.5492767,6.4290853
-0.64812005,6.4955425
-1.554314,5.212939
1.375955,7.5241838
0.1574791,6.3745975
1.7649797,8.368767
-1.2983252,5.2532997
2.0153801,7.1096106
3.3897705,4.133716
0.9402713,5.381
1.1981661,6.503012
1.513897,5.4699087
6.4004173,5.070246
-1.4899224,8.317133
4.9820614,6.274246
