UMAP_1,UMAP_2
2.8652608,4.5701613
1.6108148,8.548366
1.7444937,8.695444
1.5938163,8.76987
0.43477103,8.737426
1.209343,4.731562
1.2625747,4.6043305
1.3071898,4.6445436
1.690904,4.7540207
2.2892568,7.500212
3.0139287,6.917188
1.2255573,4.6067343
1.2289125,4.5979323
1.1903616,4.588442
1.256697,4.567805
1.2498407,4.601199
-0.41448638,8.07468
2.7056715,6.6531525
1.0628939,5.4480033
0.093538426,7.7014403
2.8400235,6.7600327
1.4347869,3.556798
2.9598277,6.8461113
2.8946521,6.7432528
0.762376,6.949467
2.8653245,6.8030906
3.0018766,6.9262385
2.9650145,6.8892403
1.7440687,5.148842
1.0067074,5.7045965
0.7843016,6.215868
2.1311047,4.3475857
-0.0011209183,4.1741495
0.27282068,6.785835
1.5212225,6.1897144
1.6377919,5.1573067
0.47417787,5.802383
2.9851897,3.4290965
0.30588827,7.094145
-2.377915,9.093532
-0.5252779,7.4585714
0.31448597,5.6160846
6.7110887,3.5809705
7.8836446,3.94951
0.76535964,8.760185
3.4448392,3.3146539
3.4428039,3.8952456
0.44261563,6.738582
1.9352523,8.433184
4.3264666,7.9578233
2.111826,5.834294
1.3031977,7.5760355
2.224032,3.7350914
1.369058,6.4671493
2.576297,5.486484
-0.19356658,6.377162
-1.2367243,8.293642
-0.5015897,5.6466036
7.8042326,3.8674319
-0.6349542,7.499598
0.10979872,6.7175517
0.82606685,10.55759
2.5088685,5.304194
3.1554327,4.2073293
3.2416952,4.211736
0.8036807,3.5807102
3.4398339,3.5162878
3.1127617,2.9803836
3.723533,1.7702024
-0.11817681,3.7197454
0.34638396,5.340061
3.1555798,3.9752681
3.3952763,7.961321
4.0313716,4.787628
3.1782954,3.5478332
3.132014,3.5599973
1.2971385,6.9994383
5.1559505,3.5751014
1.2104533,7.8202505
4.8720837,3.9766922
2.628863,4.5987916
3.0820835,4.4549446
3.7687914,1.8295094
3.7594757,1.8220452
2.884699,3.6914866
0.20384113,8.309698
0.113737985,8.067272
0.20998955,8.325287
-0.14411984,6.3529644
0.7013228,6.599545
0.7473288,6.510059
0.07571236,4.1332197
0.92018807,5.691261
1.2137042,7.4682183
1.7524598,7.518838
0.7446068,8.433955
3.5038533,4.240243
-1.4853163,5.204683
0.5582481,6.1657434
1.2928936,7.254058
2.541981,4.5966883
2.0243316,3.6995814
4.8035965,3.9418995
1.9516981,7.7555175
1.4821069,2.5395312
-1.4164689,5.177159
2.1073356,4.242706
0.22628236,3.7372942
2.4103343,9.455907
3.4540315,5.1029916
3.0170183,3.8994236
3.5974467,3.688149
2.6867971,7.2400675
1.8125838,2.8739655
6.451257,3.4562407
-0.28967613,7.4679017
1.4725609,2.559053
3.8419452,1.4583166
2.7252672,3.9796946
5.742162,5.515868
